Date,rcp2.3
12/1/2041,2.418
1/1/2042,2.748
2/1/2042,2.388
3/1/2042,3.412
4/1/2042,2.163
5/1/2042,2.663
6/1/2042,2.34
7/1/2042,1.774
8/1/2042,1.813
9/1/2042,2.791
10/1/2042,1.962
11/1/2042,2.275
12/1/2042,2.057
1/1/2043,2.149
2/1/2043,2.08
3/1/2043,2.485
4/1/2043,2.492
5/1/2043,2.235
6/1/2043,2.675
7/1/2043,1.61
8/1/2043,1.863
9/1/2043,2.941
10/1/2043,2.442
11/1/2043,1.999
12/1/2043,1.863
1/1/2044,2.149
2/1/2044,2.743
3/1/2044,2.023
4/1/2044,2.957
5/1/2044,1.958
6/1/2044,1.976
7/1/2044,1.547
8/1/2044,1.461
9/1/2044,1.642
10/1/2044,2.084
11/1/2044,2.066
12/1/2044,2.04
1/1/2045,3.135
2/1/2045,2.515
3/1/2045,2.539
4/1/2045,2.163
5/1/2045,2.144
6/1/2045,2.702
7/1/2045,1.695
8/1/2045,1.987
9/1/2045,1.702
10/1/2045,2.249
11/1/2045,1.948
12/1/2045,2.015
1/1/2046,2.162
2/1/2046,2.524
3/1/2046,2.244
4/1/2046,1.852
5/1/2046,1.746
6/1/2046,2.662
7/1/2046,1.918
8/1/2046,1.527
9/1/2046,3.105
10/1/2046,2.222
11/1/2046,1.891
12/1/2046,2.807
1/1/2047,2.318
2/1/2047,1.769
3/1/2047,2.023
4/1/2047,2.053
5/1/2047,1.871
6/1/2047,2.005
7/1/2047,1.61
8/1/2047,1.921
9/1/2047,2.791
10/1/2047,2.546
11/1/2047,2.36
12/1/2047,2.527
1/1/2048,2.542
2/1/2048,2.149
3/1/2048,2.075
4/1/2048,2.505
5/1/2048,2.548
6/1/2048,3.033
7/1/2048,1.667
8/1/2048,2.753
9/1/2048,1.642
10/1/2048,2.342
11/1/2048,2.858
12/1/2048,2.914
1/1/2049,2.178
2/1/2049,2.022
3/1/2049,2.031
4/1/2049,2.505
5/1/2049,2.394
6/1/2049,2.812
7/1/2049,2.293
8/1/2049,2.102
9/1/2049,1.957
10/1/2049,2.287
11/1/2049,2.24
12/1/2049,1.998
1/1/2050,2.14
2/1/2050,2.342
3/1/2050,1.949
4/1/2050,2.053
5/1/2050,3.036
6/1/2050,2.399
7/1/2050,1.837
8/1/2050,2.181
9/1/2050,2.702
10/1/2050,1.73
11/1/2050,2.496
12/1/2050,1.83
1/1/2051,2.748
2/1/2051,2.175
3/1/2051,2.539
4/1/2051,3.026
5/1/2051,2.523
6/1/2051,2.434
7/1/2051,2.003
8/1/2051,1.987
9/1/2051,2.108
10/1/2051,2.222
11/1/2051,1.704
12/1/2051,2.554
1/1/2052,2.14
2/1/2052,2.366
3/1/2052,2.373
4/1/2052,2.285
5/1/2052,2.466
6/1/2052,2.34
7/1/2052,2.029
8/1/2052,1.22
9/1/2052,2.152
10/1/2052,2.546
11/1/2052,2.829
12/1/2052,1.774
1/1/2053,2.206
2/1/2053,1.989
3/1/2053,2.063
4/1/2053,2.492
5/1/2053,2.523
6/1/2053,2.648
7/1/2053,2.003
8/1/2053,2.181
9/1/2053,1.957
10/1/2053,2.581
11/1/2053,1.93
12/1/2053,2.3
1/1/2054,2.866
2/1/2054,2.08
3/1/2054,2.92
4/1/2054,2.535
5/1/2054,2.512
6/1/2054,1.764
7/1/2054,1.713
8/1/2054,2.102
9/1/2054,2.702
10/1/2054,1.962
11/1/2054,2.358
12/1/2054,2.778
1/1/2055,2.328
2/1/2055,2.435
3/1/2055,2.256
4/1/2055,2.596
5/1/2055,2.831
6/1/2055,2.215
7/1/2055,1.786
8/1/2055,1.22
9/1/2055,1.558
10/1/2055,2.546
11/1/2055,2.358
12/1/2055,2.776
1/1/2056,2.262
2/1/2056,2.366
3/1/2056,2.373
4/1/2056,2.732
5/1/2056,2.532
6/1/2056,2.702
7/1/2056,1.547
8/1/2056,1.806
9/1/2056,2.452
10/1/2056,1.913
11/1/2056,1.979
12/1/2056,2.061
1/1/2057,2.6
2/1/2057,2.396
3/1/2057,2.813
4/1/2057,1.93
5/1/2057,2.775
6/1/2057,2.644
7/1/2057,1.774
8/1/2057,1.22
9/1/2057,2.115
10/1/2057,1.913
11/1/2057,2.496
12/1/2057,3.207
1/1/2058,2.574
2/1/2058,2.435
3/1/2058,2.485
4/1/2058,2.505
5/1/2058,2.267
6/1/2058,3.05
7/1/2058,1.871
8/1/2058,1.575
9/1/2058,2.452
10/1/2058,2.442
11/1/2058,2.496
12/1/2058,3.015
1/1/2059,2.761
2/1/2059,2.109
3/1/2059,2.833
4/1/2059,2.211
5/1/2059,2.663
6/1/2059,2.155
7/1/2059,2.455
8/1/2059,1.651
9/1/2059,2.826
10/1/2059,2.202
11/1/2059,2.349
12/1/2059,2.554
1/1/2060,2.865
2/1/2060,1.877
3/1/2060,3.091
4/1/2060,3.272
5/1/2060,2.685
6/1/2060,2.155
7/1/2060,2.003
