Date,rcp2.3
3/1/2027,10.6565
4/1/2027,12.262
5/1/2027,16.0205
6/1/2027,20.8755
7/1/2027,24.806
8/1/2027,25.2645
9/1/2027,21.2895
10/1/2027,13.3935
11/1/2027,6.2645
12/1/2027,0.732
1/1/2028,-3.687
2/1/2028,4.968
3/1/2028,7.5485
4/1/2028,10.257
5/1/2028,14.9635
6/1/2028,22.2415
7/1/2028,26.6205
8/1/2028,26.377
9/1/2028,21.0195
10/1/2028,13.5115
11/1/2028,6.0525
12/1/2028,3.1365
1/1/2029,-2.903
2/1/2029,5.0085
3/1/2029,6.59
4/1/2029,9.533
5/1/2029,16.8535
6/1/2029,24.4505
7/1/2029,26.8205
8/1/2029,26.9125
9/1/2029,23.18
10/1/2029,14.4695
11/1/2029,7.0245
12/1/2029,2.0775
1/1/2030,-2.3125
2/1/2030,8.1385
3/1/2030,10.2155
4/1/2030,12.657
5/1/2030,14.5065
6/1/2030,23.1525
7/1/2030,26.573
8/1/2030,26.696
9/1/2030,21.3065
10/1/2030,12.961
11/1/2030,4.3175
12/1/2030,-1.6145
1/1/2031,-2.722
2/1/2031,4.573
3/1/2031,12.106
4/1/2031,13.3875
5/1/2031,17.0435
6/1/2031,23.3515
7/1/2031,25.622
8/1/2031,25.291
9/1/2031,17.646
10/1/2031,13.9335
11/1/2031,7.76
12/1/2031,5.478
1/1/2032,1.987
2/1/2032,4.9295
3/1/2032,8.6585
4/1/2032,10.6095
5/1/2032,19.24
6/1/2032,23.532
7/1/2032,27.745
8/1/2032,25.737
9/1/2032,21.9765
10/1/2032,14.2055
11/1/2032,7.463
12/1/2032,1.4185
1/1/2033,-1.7315
2/1/2033,3.03
3/1/2033,4.7475
4/1/2033,13.7195
5/1/2033,15.9265
6/1/2033,22.2685
7/1/2033,26.4435
8/1/2033,26.934
9/1/2033,17.79
10/1/2033,13.733
11/1/2033,5.608
12/1/2033,0.038
1/1/2034,-1.7475
2/1/2034,1.059
3/1/2034,8.359
4/1/2034,11.627
5/1/2034,16.916
6/1/2034,24.0155
7/1/2034,27.311
8/1/2034,27.3405
9/1/2034,20.2595
10/1/2034,13.5555
11/1/2034,7.351
12/1/2034,1.1795
1/1/2035,2.5025
2/1/2035,3.4915
3/1/2035,2.479
4/1/2035,11.5685
5/1/2035,18.326
6/1/2035,22.8005
7/1/2035,27.028
8/1/2035,26.166
9/1/2035,23.4545
10/1/2035,13.4345
11/1/2035,5.2775
12/1/2035,-2.1635
1/1/2036,4.1665
2/1/2036,2.6545
3/1/2036,10.5505
4/1/2036,13.0285
5/1/2036,20.1925
6/1/2036,25.313
7/1/2036,29.1
8/1/2036,26.7455
9/1/2036,21.987
10/1/2036,15.5225
11/1/2036,6.6615
12/1/2036,-0.9285
1/1/2037,3.82
2/1/2037,4.14
3/1/2037,7.655
4/1/2037,12.5695
5/1/2037,14.8745
6/1/2037,22.474
7/1/2037,27.0735
8/1/2037,27.0575
9/1/2037,22.1495
10/1/2037,13.1535
11/1/2037,6.5695
12/1/2037,-0.816
1/1/2038,1.173
2/1/2038,-2.534
3/1/2038,10.194
4/1/2038,13.3965
5/1/2038,17.3195
6/1/2038,20.7415
7/1/2038,25.73
8/1/2038,26.008
9/1/2038,20.4915
10/1/2038,13.474
11/1/2038,7.3845
12/1/2038,0.3105
1/1/2039,0.6635
2/1/2039,1.199
3/1/2039,6.6755
4/1/2039,13.048
5/1/2039,16.093
6/1/2039,21.7985
7/1/2039,27.371
8/1/2039,27.178
9/1/2039,22.415
10/1/2039,15.023
11/1/2039,6.546
12/1/2039,2.533
1/1/2040,3.722
2/1/2040,5.202
3/1/2040,11.484
4/1/2040,12.619
5/1/2040,15.963
6/1/2040,22.369
7/1/2040,27.007
8/1/2040,25.8975
9/1/2040,18.568
10/1/2040,15.1305
11/1/2040,8.8865
12/1/2040,-0.9715
1/1/2041,0.353
2/1/2041,3.1865
3/1/2041,5.275
4/1/2041,11.0795
5/1/2041,14.4245
6/1/2041,20.972
7/1/2041,25.567
8/1/2041,25.0895
9/1/2041,19.8895
10/1/2041,16.1045
11/1/2041,7.109
12/1/2041,-1.605
1/1/2042,-2.6705
2/1/2042,-2.101
3/1/2042,5.123
4/1/2042,13.147
5/1/2042,13.8445
6/1/2042,20.646
7/1/2042,26.86
8/1/2042,26.4965
9/1/2042,22.6435
10/1/2042,17.273
11/1/2042,8.3925
12/1/2042,2.347
1/1/2043,0.277
2/1/2043,4.0585
3/1/2043,9.5225
4/1/2043,14.112
5/1/2043,16.857
6/1/2043,23.7175
7/1/2043,27.891
8/1/2043,25.2275
9/1/2043,22.008
10/1/2043,15.4745
11/1/2043,8.332
12/1/2043,-0.876
1/1/2044,0.732
2/1/2044,7.9395
3/1/2044,10.4475
4/1/2044,13.2965
5/1/2044,18.7395
6/1/2044,21.693
7/1/2044,28.095
8/1/2044,26.4405
9/1/2044,20.1255
10/1/2044,17.968
11/1/2044,8.729
12/1/2044,3.1755
1/1/2045,4.706
2/1/2045,5.864
3/1/2045,11.1945
4/1/2045,11.272
5/1/2045,14.1385
6/1/2045,20.962
7/1/2045,26.3745
8/1/2045,27.2535
9/1/2045,21.864
10/1/2045,14.6925
11/1/2045,6.6975
12/1/2045,2.9545
1/1/2046,2.6825
2/1/2046,4.061
3/1/2046,5.889
4/1/2046,15.602
5/1/2046,16.9525
6/1/2046,23.6805
7/1/2046,27.4775
8/1/2046,26.831
9/1/2046,21.179
10/1/2046,12.4345
11/1/2046,4.514
12/1/2046,1.262
1/1/2047,3.3465
2/1/2047,4.306
3/1/2047,8.2825
4/1/2047,10.7875
5/1/2047,17.707
6/1/2047,21.0605
7/1/2047,28.3865
8/1/2047,27.3985
9/1/2047,21.6635
10/1/2047,12.5085
11/1/2047,3.733
12/1/2047,-3.136
1/1/2048,3.024
2/1/2048,6.8015
3/1/2048,10.8115
4/1/2048,11.7195
5/1/2048,13.885
6/1/2048,21.252
7/1/2048,25.9575
8/1/2048,24.4885
9/1/2048,21.0155
10/1/2048,13.6405
11/1/2048,8.3395
12/1/2048,0.8985
1/1/2049,0.226
2/1/2049,6.3835
3/1/2049,10.0905
4/1/2049,11.4345
5/1/2049,16.906
6/1/2049,22.5815
7/1/2049,27.0505
8/1/2049,25.836
